symbol	globalScore
FLG	0.789790589745
IL13	0.729749098957
TYK2	0.660595503653
IL4R	0.624027656695
NR3C1	0.614248418235
IL6R	0.609819200313
ATP4A	0.603470054326
JAK1	0.601506346607
FKBP1A	0.600371161592
PDE4D	0.593705283131
ATP4B	0.593306149726
PDE4A	0.593257893527
PDE4B	0.59225647877
PDE4C	0.589111200216
HRH1	0.578611973792
JAK2	0.571154001457
DPEP1	0.570135311461
IL22	0.562753284858
TET2	0.561159927868
JAK3	0.555386311954
SRSF2	0.546320155867
TNFSF4	0.544638322926
IL31RA	0.541039236381
IL7R	0.540713140443
CRP	0.53830406114
DOK2	0.524164220303
TESPA1	0.516205585193
HRH2	0.514175447216
AHR	0.510938936823
CYP24A1	0.509542443193
PRKCQ	0.507678323828
IL12B	0.498081169173
RARA	0.496705058589
RARB	0.496705058589
RARG	0.496705058589
RXRA	0.496705058589
RXRB	0.496705058589
RXRG	0.496705058589
TRAF3	0.496136596583
NLRP10	0.493678542394
TAGAP	0.489432540919
IL2RA	0.485041960603
BACH2	0.484680907512
MMP12	0.480142608117
IL1RL1	0.479283329185
RUNX3	0.478164855154
SERPINB7	0.477387866735
CSF2RB	0.476125900069
IL18R1	0.476002279428
SATB1	0.475572908841
ZNF652	0.468828852888
NFILZ	0.467935868572
PRR5L	0.465833341995
BLTP1	0.465105123228
CCDC80	0.464239838737
CREB5	0.463423540787
CDCA7	0.461974818356
SLC6A2	0.461974818356
IL18RAP	0.459965493776
SLC7A10	0.459397419518
D2HGDH	0.455991181516
POLI	0.4525433878
TNFAIP3	0.448590380254
FOXP1	0.448378705242
TNFRSF11A	0.44679865709
GSAP	0.445966143249
AGO2	0.442959589528
TLR1	0.442718085961
ARRDC1	0.442339126573
ADO	0.441882815357
ACOXL	0.441819665382
IL33	0.441364359574
IL17F	0.440538240168
INPP5D	0.439780598003
ZNF217	0.438862674366
IRF4	0.438157539661
HRNR	0.437354566241
MC1R	0.435921737206
TSLP	0.435441768587
IL23R	0.43527234075
ETS1	0.434407071556
NDFIP1	0.433667868178
WDR36	0.432977533053
FAM8A1	0.431353306628
BHLHE40	0.43096898884
GLB1	0.429931131452
SPSB1	0.428776703576
ACTL9	0.428134904444
CHAT	0.427003324606
FOSL2	0.426507509336
RYBP	0.42609590611
JAZF1	0.424579179759
FOXO1	0.423677951135
KDELR2	0.423509082365
CARD11	0.422793067186
KLF5	0.42180623267
CAPN14	0.419742456082
CD200R1	0.418641884214
TNFAIP8	0.418393211195
TYR	0.417868524236
ZBTB10	0.417257831738
PTPN22	0.416810431858
TPP2	0.416146916375
ZBTB38	0.416011717349
EN1	0.415735718844
PRSS22	0.415434564815
TNFSF18	0.414827969628
TNFRSF6B	0.41453281063
PLXNC1	0.414277249774
NFATC2	0.413572668081
DAW1	0.411338888134
ASXL1	0.411206705243
CDH6	0.410899587383
CD247	0.410893909491
TNFRSF4	0.408652407406
AFF1	0.40790124227
CHRNA5	0.407880432611
BATF3	0.407521649633
SMAD3	0.406455611022
MYC	0.405854200021
STAT6	0.405279446165
RUNX1	0.40389711187
HNF1A	0.403321366518
LRRC43	0.402903093335
NRROS	0.401569734527
BNC2	0.401266078407
IQGAP1	0.399198674319
SLC45A2	0.397566709232
NFKB1	0.395573495752
IFIH1	0.3950558732
RGS14	0.392552799353
IL1B	0.392107739275
IL2	0.38819968394
EYA2	0.387840674311
MMP7	0.386949189409
LAYN	0.386487623469
FGF2	0.386153624684
SPINK5	0.385288372966
CD207	0.384409435279
ITPKA	0.384389796938
IREB2	0.383699493979
SLC9A4	0.383418313051
TNFRSF8	0.381022616754
HMSD	0.380877284401
PRORP	0.379341984649
MMP1	0.378718681455
SLC15A2	0.377687890088
MMP13	0.377203106485
ARPP21	0.37693099029
MMP8	0.376666091267
CARD14	0.376486081405
IL22RA2	0.375153703685
CLEC16A	0.372823910349
GATA3	0.371792722993
AGBL1	0.371495973781
AHI1	0.370583420582
NKX2-1	0.370503804321
CHRNA3	0.37039128855
IL6ST	0.369949434539
TOP2A	0.369949434539
CHRM3	0.369579854685
RSPH4A	0.369579854685
TOP2B	0.369579854685
SEMA4B	0.369525204293
OTULIN	0.36854109247
DSC1	0.367465764059
PPIA	0.366289324915
TACR1	0.365567310864
EHMT1	0.365374336102
SMAD4	0.364471850812
PDCD1	0.363594071841
TNFRSF1A	0.36063569027
SUOX	0.359401727312
PLCL1	0.356329237118
OCA2	0.355939280142
CIART	0.355933262743
ZNF800	0.355861717021
ACVRL1	0.35441544633
ANKRD55	0.353563586416
DSP	0.35331793649
RPRD2	0.352736284881
IL1RL2	0.347074663136
IFRD1	0.346593984825
CD200R1L	0.34632513422
SLC35G1	0.34553618591
OTULINL	0.343630470926
TERT	0.342725459045
SMAD7	0.342470991567
PON1	0.341832825583
MRPS21	0.341501718176
GCNT3	0.340496851472
CARMIL2	0.340383046165
LRRTM4	0.339235485729
PHF19	0.339230242904
GALNT17	0.338994401146
PTPRK	0.337284016115
LZTFL1	0.33665369743
SEPTIN8	0.336483112812
EMSY	0.336421962241
CD5	0.335053407685
IL1R2	0.332773241466
RELN	0.332621869216
STRIT1	0.332271609964
IRF5	0.331984857182
RGS1	0.331418411809
ADGB	0.330534026555
STAP2	0.330234568734
CXCR2	0.330199257026
BATF	0.329618780008
IL5	0.329002962574
RAD51B	0.328947239223
COL4A4	0.328827002427
PDLIM3	0.328590452411
IKZF2	0.327858203287
SAMSN1	0.327825736325
MSTN	0.327356574737
AP1S3	0.327355641074
REL	0.326103248612
HIP1R	0.326047534238
GYG1	0.324797759337
CXCR1	0.324761894982
ZBTB1	0.324501387293
XYLT1	0.324224330873
CCER1	0.324140181331
FBN2	0.324064909345
DHFR	0.324024004541
ADAMTSL1	0.323942936566
MSMB	0.323246522005
ALOX15	0.322665300897
RORC	0.322405497763
TGM2	0.321840304204
VPS13B	0.321387224654
PTGER4	0.319878174072
RERE	0.319243746735
LCLAT1	0.318983488576
P4HA2	0.318901675643
SLAMF6	0.317662102121
LRRC32	0.317413989472
PRKRA	0.316273605098
SERPINC1	0.315631462008
KIF3A	0.315330759292
GGNBP2	0.315086329427
NCF4	0.313857518071
ABO	0.31299578605
NSMCE1	0.312935383421
SPPL3	0.312410090062
CDC42SE2	0.312055508539
NCAM1	0.311820225758
TBX21	0.311431766858
ERI1	0.310757254029
IL4	0.310227973851
TRAF1	0.306702325502
BCL2L11	0.305976683646
BRWD1	0.305673338145
RAB44	0.30552625855
GPR132	0.305080983266
ADAMTS19	0.304230487773
IL6	0.301979375886
ALPK2	0.300878075752
STARD6	0.300517786376
ZNF280D	0.299976397988
TRPV1	0.299796779744
NR1D2	0.299710555926
ELAC2	0.29968205082
FGGY	0.299563802264
LPP	0.299515436929
C1orf54	0.299469767276
TASOR	0.298678997089
MATN2	0.29804675206
TCHHL1	0.297921212398
FASLG	0.297787577686
TNIP3	0.297550820478
RAB5B	0.297399518239
SLAMF1	0.29733093918
SLC22A5	0.296787857287
ACSF3	0.296772062726
ARHGAP15	0.296728444112
LCE5A	0.295296986459
HMGCR	0.295271872449
AKR1D1	0.295023955117
PUS10	0.294912580689
APOH	0.294740526857
NOS1	0.294735501319
AQP3	0.294497598534
LRP1	0.294246949526
DUSP1	0.294084096057
VDR	0.29315424498
FADS1	0.292135188287
ICAM5	0.292083066987
PSMD7	0.292040814353
DYNC1I1	0.291706678834
TRIB1	0.290042005327
ACSL6	0.289867830213
GNAI1	0.289796241912
PRDM16	0.289495440341
GRM8	0.288945780819
CPE	0.288778013068
TNF	0.288032589873
CYSLTR1	0.287727156368
SCHIP1	0.285408834579
PVALB	0.284909510581
ABCB5	0.284399862477
GUCY1A1	0.283344555258
GUCY1A2	0.283344555258
GUCY1B1	0.283344555258
MSX1	0.283010728052
MFN2	0.282855217226
RAI1	0.282847934913
PTGS1	0.282503401775
ID2	0.281916285759
XPO7	0.28180798315
SLC12A1	0.281291333843
SELP	0.280738644677
MYO3B	0.280147946188
PTGS2	0.279991442661
FLG2	0.279963908532
DDX31	0.279730414663
CUL1	0.279339053206
NAA35	0.279339053206
SFRP2	0.279261509323
PPP2R3C	0.279218281907
CBLB	0.278502681988
PRKD3	0.278180410937
CDH13	0.277867603739
CSMD1	0.277867603739
DPP10	0.277867603739
MACROD2	0.277867603739
NRXN1	0.277867603739
KCTD8	0.277002956179
TMEM39A	0.276849548479
RORA	0.276813906694
ASCL2	0.275773712003
ZDHHC12	0.275740839712
ZBTB25	0.27572134984
ARFRP1	0.275039087364
SPATA32	0.27428228528
METTL24	0.273256473173
IL37	0.273167939925
DGKB	0.273148907149
EPHA6	0.273148907149
BCL9	0.272675819304
CHD1	0.272675819304
TMX4	0.272675819304
ZBTB7A	0.272104284312
CNTNAP5	0.2717937388
SYK	0.271756570513
MEIS2	0.270477004985
PKHD1	0.26970011967
MASP1	0.269149050312
PDE1B	0.268341038478
FAM163B	0.268040192851
CCDC3	0.26783572268
SLC25A24	0.26783572268
TRAPPC9	0.26783572268
KLF13	0.267662686373
IL1R1	0.267021967301
RBMS3	0.266861202605
GTF2I	0.26625234551
CHN2	0.265097844632
ADGRF4	0.26278249311
KCNK12	0.261569511604
IFNGR1	0.260479368276
CYP3A4	0.260292063153
TNFRSF14	0.260002991266
IFNGR2	0.259629847916
SKI	0.25934532025
CACNA1A	0.259260268061
MUC5AC	0.259192400618
NCKAP5	0.258886815389
CYP3A43	0.258705898279
CYP3A5	0.258705898279
CYP3A7	0.258705898279
KCNJ11	0.258705898279
PPAT	0.258705898279
SLC37A4	0.258705898279
SLC9A6	0.258705898279
IL31	0.256783775057
TTC34	0.256600679399
PTPA	0.256535256985
PCNX2	0.256262230821
RBM17	0.255834963999
PRKN	0.254554906207
EPS8L3	0.253678575533
CALN1	0.251954170779
EYS	0.251954170779
PRKG1	0.251954170779
RHOG	0.251480245845
RAB28	0.25127652465
DOCK10	0.251054541682
TMC5	0.250980283016
PRM1	0.250435844289
REG4	0.249810168564
FOCAD	0.249497775152
LEF1	0.248832002479
SHANK2	0.248798937436
NRSN1	0.248349724351
ATG10	0.248246766645
HTR1F	0.246017817097
SIK3	0.245249522966
SNTG1	0.244754833449
IKZF1	0.244717597199
IL15	0.243344976253
B3GNT2	0.243161171442
CDKAL1	0.242814539212
SEMA5A	0.242814539212
THEM4	0.242130150778
FADS2	0.241998971542
PEX13	0.24176898509
PWWP3A	0.241722137171
AKR1C1	0.241563464618
ANGPT1	0.241235587473
RAD50	0.24054348185
RALYL	0.240201541728
DLGAP1	0.2395784386
PTPRN2	0.239188178576
WNK1	0.238982972685
NOS3	0.238826010622
DDAH1	0.238314972259
PPFIA4	0.237997418498
ADAD1	0.237695721148
ARID3A	0.237396875831
IQCM	0.235900685063
ZFHX4	0.235168782304
UBE2E2	0.234228554357
IL3	0.234194191641
MAP3K14	0.233893331162
ASIP	0.231809549654
RTEL1	0.230940887389
GSDMA	0.230894844682
CYB5B	0.230803976393
TERF2	0.230803976393
CTSS	0.227454472157
RIT2	0.227303399497
CSGALNACT1	0.226996495984
PCDH18	0.22693567481
HLCS	0.226259746917
PAX7	0.225578267797
ELL2	0.225288656795
TG	0.225281977145
OSBPL6	0.225187545172
LIME1	0.224086902254
HDAC3	0.22306580919
TNFSF8	0.222446627166
UBAC2	0.222077517426
MAP1LC3A	0.221878690727
KCNIP4	0.220661557201
TRIM71	0.220145798049
PSMA4	0.218530261694
EIF5A2	0.218460846654
DMRTA1	0.217636775915
RASIP1	0.216508158731
SLC35D1	0.215711689923
BCL6	0.215628344428
KPRP	0.215119292016
BAZ1A	0.215117224074
NAV2	0.214225106755
PLEKHG6	0.212953831866
SLC25A46	0.212620929414
MIIP	0.2123182293
OVOL1	0.211764703038
AQP7	0.211077609761
ENSG00000293584	0.21041044054
SMARCE1	0.209813724876
KLK7	0.209352583921
GRIK4	0.208737124743
CSF2	0.207839863574
LCE1D	0.207821634999
NR4A3	0.206334784638
PHTF1	0.204299117542
PSMD5	0.203833937992
ACTL7A	0.203587921739
SH3RF3	0.203532607733
KCND2	0.203407176453
SAFB	0.203397309897
PDLIM4	0.203386491526
IRAK1BP1	0.202654236308
EGR2	0.202563057193
NDUFAF1	0.202195995791
COL15A1	0.201995799184
LMAN2	0.201454708068
FCER1G	0.201244737597
OXR1	0.201211688464
GARIN6	0.200964416576
CERS6	0.199993700941
GALNT5	0.199693516174
CNTN4	0.199517529082
NBPF15	0.197110940291
ANKRD27	0.196826427312
LRATD2	0.19652149698
ZMIZ1	0.196374973242
FAM177A1	0.19602218039
TNFSF15	0.194999100981
CD6	0.194712876598
HVCN1	0.194578127187
ETNK1	0.193886691106
HERC2	0.193302476852
NAMPT	0.191526173324
SUFU	0.19137866164
NEK6	0.191277680812
LRBA	0.191218621932
PDGFC	0.190454275692
RAPGEF4	0.190325579409
TP53	0.190165387672
CRNN	0.19009319497
SERPING1	0.189656936893
FOXC1	0.189582618255
DUSP22	0.18860093234
RRP15	0.188320463238
OR10A3	0.188089951158
NAB1	0.18747740378
SLC68A1	0.187183817481
SIGLEC8	0.186103313117
SNX27	0.185944974348
RHBDF2	0.185344297124
SH2B3	0.184032731992
ZNF365	0.183982044266
MSL3B	0.183703054499
TRPS1	0.183514345847
MANBA	0.182884171514
GSDMB	0.182604804727
CCR7	0.181697722295
ICE2	0.181695210138
ECI2	0.181100818023
ZPBP	0.179784902022
SIX2	0.179545472343
MAML3	0.178990338695
OR2Z1	0.178635427354
GABPB2	0.177314048514
OBI1	0.176922429783
HELZ2	0.176258948091
ANKS1B	0.176246193488
CCN1	0.175256813309
RAVER2	0.174846987063
NFKBIA	0.174791554654
SDK1	0.174367940461
SGCG	0.173897804459
DUSP4	0.173787882987
TPRG1	0.172397527715
IL36G	0.172338064058
MMP3	0.172121986677
TNRC6C	0.17137896855
DCN	0.171281486322
DNAI4	0.170546273585
CDH4	0.170409640722
ZBBX	0.169767240474
SEMA6C	0.168752132927
TMPRSS6	0.168316090431
TIAM1	0.16807413935
SLC2A4RG	0.167058923454
HSF2	0.166660382103
KLF12	0.165811151863
TRIQK	0.165749441281
MC4R	0.165546447913
SFPQ	0.164753590927
CHD7	0.164165997107
GPR12	0.164160193469
TNP2	0.163622785676
SETBP1	0.162888510418
SENP7	0.162217814966
SMURF2	0.161983363768
TLR10	0.16184060288
TBC1D10C	0.161025111131
CXCR4	0.160935930516
EZH1	0.160604060252
PSMA6	0.160533332253
SMAD2	0.160470544872
CRAT	0.160134581185
AFF4	0.160035720412
POU3F3	0.159162911228
H3-7	0.158285691107
SGSH	0.158215025562
TEF	0.158126054494
GFRA3	0.157174156856
GAL3ST2	0.15642724427
GPR183	0.15545518829
SOWAHC	0.154631083896
PON3	0.152919127099
PRXL2B	0.152400795188
AFG2A	0.152067419631
PIGU	0.151745970308
IRX4	0.151397329337
COMMD9	0.151130843565
TNFRSF21	0.151074488077
NOTCH2	0.150177284954
GPC5	0.14959171587
CYP2A6	0.148617260867
DDX6	0.148475040364
B3GNT7	0.147990341271
LKAAEAR1	0.147854435355
C5	0.147831941874
CYP4F22	0.147831941874
SLC6A15	0.14756228004
CEP57	0.147160534816
TST	0.146574193296
KCNA4	0.146567927636
RAD52	0.145929878051
CRCT1	0.144303563365
VAX2	0.143139362176
SANBR	0.143035938537
PDHA2	0.142706807401
DDX53	0.142643078441
HLA-DRB5	0.142525209016
NDUFB8	0.141864386775
SIK2	0.141842115784
SLC67A2	0.141453218785
TMEM182	0.141103486018
KRT24	0.140768451885
MLH3	0.14075808464
FNBP4	0.139857023679
APCS	0.13745414008
FAM76B	0.136968070217
IGFLR1	0.136559264802
TBCEL	0.136035378831
TARS2	0.135314003026
UBE2E3	0.134913480393
MYH7B	0.134757087808
USP25	0.134186963646
ENSG00000206356	0.134022684795
IL5RA	0.134004940842
DLEU7	0.133826130056
THEMIS	0.132800081806
ZGPAT	0.130972562087
SLU7	0.130358889025
ACTL7B	0.130078549494
RIT1	0.128597374366
EVI5	0.128484565516
SF3B1	0.128233251219
ARHGEF16	0.128098281669
IL12RB2	0.127903307388
FAM170A	0.127030199287
EN2	0.126908182451
TUBB3	0.126794639082
MIER1	0.126779876428
ERGIC1	0.126162699013
GFI1	0.126056906297
TDRKH	0.124241959555
IGHE	0.124099257797
URGCP	0.123804011579
CAMK4	0.123788784447
TMEM258	0.121720628133
RTF1	0.121663408342
FAM13A	0.121434598092
CDK2AP1	0.121333737886
MXD3	0.120621176305
SPRY1	0.120614644802
PSMB7	0.119688030577
NLRC4	0.119161271341
ANAPC1	0.118435196615
CYBB	0.118265553499
DNAH8	0.118265553499
ITGA3	0.118265553499
CCDC66	0.117893123046
DKK1	0.117738921697
CBLN1	0.117381385889
IL17A	0.117368459501
PFDN4	0.117319682041
INSC	0.116488222208
TNIP1	0.116269345284
TRIL	0.116184174561
SOCS1	0.11614391434
MARCHF6	0.115917668486
CALCA	0.115791051175
UROD	0.115777738231
TBX5	0.115475762232
S100A11	0.11529343564
MYRF	0.115023117917
CD4	0.115007220245
RMI2	0.114678940966
SMG6	0.114671726574
ZNF516	0.114615223021
HSPD1	0.114581977872
TMEM232	0.114577516849
CPVL	0.114284041085
KISS1R	0.113915664707
IZUMO1	0.113714184088
TOLLIP	0.113519047398
MYO19	0.113489524636
CYP2J2	0.113043642206
CCR4	0.112667011027
C15orf39	0.112560922323
IL1A	0.111701311475
PDPR	0.111332807117
KLK6	0.111097863792
ZNF148	0.110867880897
GLS	0.110846259751
ZFYVE26	0.110562327251
FNDC1	0.110482786598
ERBB3	0.110098738661
OR52N2	0.109834704328
ANKRD60	0.10919018795
TM9SF2	0.108083417706
ADGRF1	0.107397417201
PRM2	0.107082803651
SRP54	0.106843069205
CHI3L1	0.106743233837
ACO2	0.106600567021
MMP9	0.106317266155
GALNT14	0.105398307821
IER5L	0.105392665879
HRH4	0.105249163237
MLX	0.104829132077
ALB	0.104691332794
MAP3K21	0.104498035915
ADAMTS4	0.104483043106
TCF7	0.104456269545
ADRB2	0.104415411272
PTPN2	0.104116157803
ACE	0.104085779948
IL10	0.103894690376
PTGDR2	0.103454374382
ORMDL3	0.103363354591
IL23A	0.103052326989
IL1RAP	0.102548143568
SPRR2D	0.102233279635
FOXD2	0.101612213278
MPO	0.101585210555
FCER2	0.101423862457
ASAH1	0.101404310964
NCSTN	0.101118296994
NR1H2	0.100607849331
NR1H3	0.100607849331
CNR2	0.10054170109
CCL26	0.100117470939
CD79A	0.0994546391119
NTRK1	0.0993483519844
PTX3	0.0991510610088
KDM8	0.0989218841271
PEMT	0.0988904051492
IL18	0.098740652693
CXCL10	0.0985170302749
CD8A	0.0985120954641
TRPM5	0.0983898805885
PPIF	0.0979354111052
HSPE1	0.0978634613192
ITGA9	0.0977067272898
MFSD11	0.0975469036504
MGST2	0.0971999025277
ITGB2	0.0970008126864
ARHGAP27	0.0968638240982
RSBN1	0.096861343807
STING1	0.0959530502023
C18orf54	0.0957782292895
SFTPD	0.0956815361346
CAVIN1	0.0955360435899
TMEM17	0.0954470381015
DSC3	0.0949107706372
IL12A	0.0944738503538
ECM1	0.0942667275368
APOBR	0.0942112940897
LCE3A	0.0931179007587
PTTG1	0.0925736278594
HYDIN	0.0923949636712
LYPD1	0.0921503242104
MYO5B	0.0904670194588
CCL2	0.0900590453594
EGFR	0.0900386499022
CD40LG	0.0898994790694
INS	0.0897012232089
PCSK1	0.0889313254283
HBE1	0.0885543522862
POSTN	0.0885405183857
IQCH	0.0883985601356
TRAF3IP2	0.0881584307857
OPRM1	0.0878578545069
ARHGAP33	0.0877386467841
IKZF4	0.0877359620392
PLK2	0.0876866701232
PLPP2	0.0876167676272
PPARG	0.0874639240832
DSG1	0.0857553295728
OPRK1	0.0854223777377
VEGFA	0.0853638758828
ITGAL	0.0852885636705
CCDC116	0.0851621453086
CLEC7A	0.0846813782826
C3	0.0845772798245
SFTPA1	0.0844847722703
SFTPA2	0.084315623076
TMPRSS11D	0.0842823585685
ATG5	0.0842820346283
A1CF	0.0842811531483
ASPA	0.0842811531483
ASPM	0.0842811531483
ROPN1L	0.0842811531483
SPRR1B	0.0838972453569
MBL2	0.0838528122901
TGFB1	0.0832764520377
OPRD1	0.0831554673041
GAPT	0.0829898808697
FOXM1	0.0828372179847
STMN3	0.0828147844466
IFNG	0.0827138000373
HOXD13	0.0827028980475
BTK	0.0825861090057
RPS23	0.0825280497737
ANKRD46	0.0822285658798
CXCL8	0.0819276396739
AMY1C	0.0818650417853
ENO2	0.0818482190915
COASY	0.0818139187356
SELE	0.0815548015885
DAB2	0.0814210428071
CP	0.0812024204426
MX1	0.0808243387568
CD163	0.0807669110035
S1PR1	0.0804843802349
NT5E	0.0800809735574
MMP28	0.0799935063251
ENO1	0.0799318437143
IP6K3	0.0799033771772
MBL3P	0.0794909507178
NLRP3	0.0794625014144
UGT3A2	0.0794465189594
STAT3	0.0793441601491
SOX2	0.0792191948598
SELL	0.0791899990756
SEPTIN10	0.0791877646245
IL9	0.0791418316537
VIP	0.0786513154862
NOSTRIN	0.078289369133
TPD52	0.0781670829537
RPTN	0.0779718250201
FOXA2	0.0779608171243
EIF3H	0.0778765682671
DNAJB6	0.0778349050798
OLR1	0.0777563037007
TLR4	0.0775102079142
SRR	0.0773903513314
P2RY12	0.0771411711355
IL18BP	0.0768701459087
APOA1	0.0768179536899
IFNAR2	0.0768163740302
FLT4	0.0767802148107
KDR	0.076527411924
IFNAR1	0.076492856375
PDGFRB	0.0764106349561
ALOX5	0.0763458558204
ADSL	0.0760156883419
APRT	0.0760156883419
MFAP1	0.0760156883419
TLR5	0.0760102567802
FLT1	0.0759024626559
ADRA1D	0.075612445131
AGTR1	0.075579080283
IL21R	0.0755413193435
C1orf87	0.0753994877134
HNRNPA3	0.0753942903557
SRSF3	0.0753942903557
XPO5	0.0753942903557
SF3B4	0.0751473529956
RPL17	0.0750612573482
IL20	0.0750530449565
PPL	0.0749117833232
CHRM1	0.0748399205737
TRBC1	0.0748399205737
TRBV16	0.0748399205737
TRBV7-9	0.0748399205737
DICER1	0.0746551306463
TNFRSF13C	0.0746345984322
NPPB	0.074493706303
IL26	0.0744498085048
MGLL	0.0744498085048
PGLYRP3	0.0744498085048
