symbol	globalScore
ANKRD26	0.762162947462
FLG	0.743914476577
MPL	0.721889121573
RUNX1	0.661314133674
IL13	0.660824635515
TYK2	0.660595503653
CYCS	0.657813899371
GP1BB	0.647456008847
ETV6	0.640695981977
ACTN1	0.637786039163
IL4R	0.624027656695
GATA1	0.611047042003
IL6R	0.609819200313
JAK1	0.601506346607
F2	0.594651592296
TET2	0.590262078482
NR3C1	0.585479844291
WAS	0.567036954632
MYH9	0.564179047643
HRH1	0.563703180683
CHRNE	0.559525946563
GP1BA	0.553084083052
JAK2	0.552100861508
JAK3	0.552100861508
A2ML1	0.547994451357
VWF	0.54718490636
SRSF2	0.546169292257
FLNA	0.544010166162
IL7R	0.533572194021
TUBB1	0.517503813896
PDE4A	0.503804229752
TCN2	0.503039246654
GP9	0.502538063849
PDE4B	0.498296305186
PDE4C	0.498296305186
PDE4D	0.498296305186
IL12B	0.498081169173
SYK	0.49750191853
THPO	0.496885314084
RARA	0.496705058589
RARB	0.496705058589
RARG	0.496705058589
RXRA	0.496705058589
RXRB	0.496705058589
RXRG	0.496705058589
TRAF3	0.496136596583
FKBP1A	0.495339666348
ITGA2B	0.495057758609
TNFSF4	0.494517229726
HEATR3	0.494056402964
IL2RA	0.485041960603
PRKCQ	0.484787715939
CDHR3	0.482503295932
IL1RL1	0.479283329185
RUNX3	0.478164855154
IKZF5	0.470921114705
IL11RA	0.470834468761
TAGAP	0.467187536611
RSPH4A	0.462344398211
SLFN14	0.460660814449
SLC7A10	0.459397419518
D2HGDH	0.455991181516
ANXA13	0.455699993244
ASXL1	0.455470644334
MECOM	0.454452001757
POLI	0.4525433878
BACH2	0.450318173599
TNFAIP3	0.448590380254
GBA1	0.447984985223
TNFRSF11A	0.44679865709
GSAP	0.445966143249
IL18R1	0.44531201304
TLR1	0.442718085961
ZNF652	0.44190373086
IL33	0.441364359574
IL22	0.440896437453
IL17F	0.440538240168
IRF4	0.438157539661
MC1R	0.435921737206
PRR5L	0.435345104641
IL23R	0.43527234075
TESPA1	0.434837081152
NDFIP1	0.433667868178
FAM8A1	0.431353306628
RCL1	0.43031863624
SPSB1	0.428776703576
ARRDC1	0.427366629059
RYBP	0.42609590611
TBX1	0.425330729403
JAZF1	0.424579179759
FOXO1	0.423677951135
ZNF217	0.421967344899
KLF5	0.42180623267
INPP5D	0.421403465866
CYP24A1	0.419406202918
TNFAIP8	0.418393211195
TYR	0.417868524236
PTPN22	0.416810431858
ZBTB38	0.416011717349
EN1	0.415735718844
PRSS22	0.415434564815
PLXNC1	0.414277249774
NFATC2	0.413572668081
MPIG6B	0.412701302402
ST3GAL4	0.412226254059
FLI1	0.411462220035
DAW1	0.411338888134
NBEAL2	0.411047557109
CD247	0.410893909491
FOSL2	0.409813028448
FOXP1	0.40896304342
BATF3	0.407521649633
SMAD3	0.406455611022
MYC	0.405854200021
STAT6	0.405279446165
ITGB3	0.404198388327
LRRC43	0.402903093335
P2RY12	0.401620577044
NRROS	0.401569734527
BNC2	0.401266078407
