symbol	globalScore
APC	0.872344592105
SMAD4	0.85961251559
BMPR1A	0.85355875035
STK11	0.849290096384
MUTYH	0.848361362919
SCN1A	0.797080875089
SCN2A	0.789878649942
GABRG2	0.756683274005
AP4B1	0.753405454201
NTHL1	0.75316090548
AP4M1	0.749087250464
SCN8A	0.746859818423
MSH3	0.741359774864
PTEN	0.735554028485
CACNA1A	0.727818257828
CACNA1B	0.722306976068
CACNA1E	0.71865959158
SCN3A	0.716520130492
SCN9A	0.715954034781
SCN4A	0.710554940535
GABRB2	0.695647999282
TECPR2	0.695034525652
CACNA2D1	0.694680246811
RNF43	0.693784195646
KCNQ2	0.686926299429
GRIA3	0.671435589658
ADGRV1	0.670433042367
CACNA1C	0.667413466421
GABRB3	0.662048173663
GABRA2	0.660394187587
ZFYVE26	0.65528974573
SPAST	0.651632471116
FA2H	0.644655332509
SLC2A1	0.643398305921
RTN2	0.64331967029
GRIK2	0.643317247713
CYP2U1	0.641954128329
KCNQ3	0.638083276901
GABRA1	0.637749430346
GABRA5	0.6241342974
TRIM8	0.62295288717
CACNG2	0.618660670687
POLE	0.616285936089
AXIN2	0.61313276941
SCN7A	0.611678877273
CACNA1G	0.610968973326
ABCD1	0.610675261617
GRIN2A	0.610476583909
ARF3	0.609704099159
SV2A	0.608558358132
SCN5A	0.605245214164
CACNA1H	0.604814256387
CACNA1D	0.60455665933
SCN10A	0.604506054455
SCN11A	0.6041364746
CACNA1I	0.603645624505
CACNG4	0.602839652922
GABBR1	0.602826838539
CACNB4	0.602747257958
CACNA2D2	0.602654862995
CACNB3	0.602654862995
GABBR2	0.602364863721
CACNA1F	0.60228528314
CACNA1S	0.60228528314
CACNA2D3	0.60228528314
CACNA2D4	0.60228528314
CACNB1	0.60228528314
CACNB2	0.60228528314
CACNG1	0.60228528314
CACNG3	0.60228528314
CACNG5	0.60228528314
CACNG6	0.60228528314
CACNG7	0.60228528314
CACNG8	0.60228528314
CHKA	0.601001755803
GRIA4	0.599893579694
ALDH5A1	0.599123476768
CA2	0.595944077728
GABRA6	0.595507257823
CA4	0.595482102909
ATP13A2	0.594972811433
GABRA3	0.594860493077
GABRE	0.594814295595
GABRD	0.594680063102
GABRA4	0.593705556031
GABRB1	0.593705556031
GABRG1	0.593705556031
GABRG3	0.593705556031
GABRP	0.593705556031
GABRQ	0.593705556031
SLC6A1	0.59168736971
CA1	0.588985830102
CA12	0.588985830102
GRIA2	0.582029311897
GCH1	0.581671923453
SPG7	0.581509065362
GRIA1	0.579476319571
TSC2	0.577920021445
ABHD16A	0.570232970679
SACS	0.567922820876
HACE1	0.565662499809
LIG3	0.56389843459
KCNN2	0.563609278394
GRIK1	0.559997522696
GRIK3	0.559997522696
GRIK4	0.559997522696
GRIK5	0.559997522696
CYP7B1	0.55778253878
KIF5A	0.556798687462
L1CAM	0.556463936091
B4GALNT1	0.551307993445
GBA2	0.550193518123
SLC16A2	0.550156790852
KDM5C	0.549749195933
SPG11	0.547469479927
ZNF142	0.546978184933
GJC2	0.545584807805
PCDH19	0.545369566353
AP4S1	0.543984870568
AP4E1	0.542107182576
ERLIN2	0.541628588313
CPA6	0.541384444413
DEPDC5	0.537200957856
MTRFR	0.536975402685
GREM1	0.534523223897
TOE1	0.533803067572
ALDH7A1	0.533203627124
MCM7	0.531926839172
DHFR	0.53164095028
GNB1	0.531048147503
KCNA2	0.529771324074
ADRA2B	0.529751657262
ADRA2A	0.529382077408
ADRA2C	0.529382077408
SNAP25	0.527279762869
PPM1N	0.526772735315
MED27	0.526137987572
VAMP1	0.526002683058
PPFIBP1	0.524724419121
ATP1A3	0.521722507915
UFSP2	0.521107595105
CREB3	0.520591599531
PRRT2	0.519515302435
KCNK4	0.517658183128
DYRK1A	0.517484538096
RHOBTB2	0.517411796559
KCNQ1	0.514280633901
KCNQ4	0.514280633901
KCNQ5	0.514280633901
PURA	0.513084370536
LGI1	0.512745620717
KCNT1	0.509285520325
MTHFR	0.509096249828
STXBP1	0.507344742068
PCYT2	0.505229161285
D2HGDH	0.504887145928
NBEA	0.503039246654
PIDD1	0.503039246654
RALA	0.503039246654
TNPO2	0.503039246654
VAMP2	0.503039246654
UCHL1	0.50015896722
NPRL3	0.499718520329
CHD2	0.497062822003
MBD4	0.495904302237
SYNGAP1	0.495427149777
DROSHA	0.494056402964
HNRNPU	0.492739711878
MECP2	0.492548154129
CDKL5	0.491833552986
KMT2E	0.491541206731
KIF1A	0.488514435281
CNR1	0.486312688931
TANGO2	0.484046948566
KAT5	0.482507032505
NPRL2	0.479981929478
FRRS1L	0.473524188815
IFI44L	0.472812078885
SLC33A1	0.47140599832
ARFGEF1	0.471214314723
ALG13	0.467299745434
ABAT	0.467140148382
NCAM1	0.464942586443
LYST	0.46472919207
PPP2CA	0.463822717629
ATP6V0A1	0.46308355792
DHPS	0.462991162956
ATP1A1	0.462713978065
TTR	0.462667780583
WDR37	0.462477857603
AP2M1	0.461974818356
DTYMK	0.461974818356
GJA1	0.461974818356
GTPBP2	0.461974818356
HNRNPR	0.461974818356
HTR2A	0.461974818356
HTR2C	0.461974818356
KAT8	0.461974818356
LMBRD2	0.461974818356
MACF1	0.461974818356
MLC1	0.461974818356
P4HTM	0.461974818356
PABPC1	0.461974818356
SCAMP5	0.461974818356
TMEM222	0.461974818356
ZNF526	0.461974818356
YWHAG	0.461692500411
CUL4B	0.461677101251
DYNC1H1	0.457940238276
GRIN2B	0.457163397418
ABCG8	0.456401950065
GRIN1	0.455905267718
IQSEC2	0.455691960826
ANO3	0.455262529847
NEXMIF	0.454583221262
PACS2	0.453797019969
NSRP1	0.452735321989
DCLRE1B	0.445980566557
HCN1	0.444986437572
PIK3R2	0.444522436329
FOXP2	0.444499619027
TBR1	0.443033850803
SORCS3	0.440072305524
PLP1	0.439077673715
WDR45	0.438331973763
TSC1	0.437323328743
KCNB1	0.436340348991
KDM5A	0.436104228528
COL4A1	0.434461651396
TBCK	0.434256329255
AP3D1	0.428795786902
REEP1	0.42843901208
SVBP	0.426864732161
FGFR3	0.426217967415
POLD1	0.425472910733
ADSL	0.425386412742
BRCA2	0.425386412742
ADGRL1	0.425016832887
ATP5PO	0.425016832887
CHAT	0.425016832887
EARS2	0.425016832887
RNF170	0.419565530031
HPDL	0.419030307989
ADD1	0.41577733652
CDK9	0.41577733652
LSS	0.41577733652
PMM2	0.41577733652
RAB3GAP1	0.41577733652
REEP5	0.41577733652
SNX27	0.41577733652
SP9	0.41577733652
SRP19	0.41577733652
SYNCRIP	0.41577733652
TRRAP	0.41577733652
CHD5	0.412389311673
ATP6V0C	0.406537840153
C12orf57	0.406537840153
KCNT2	0.406537840153
FOLR1	0.406322251905
HCN2	0.405462611201
HMBS	0.40468994088
KIF5B	0.40468994088
ATL1	0.404149132623
OPHN1	0.399515822914
GRIN2D	0.398380847743
KCNH1	0.397667923641
DDHD1	0.397614311748
SLC6A3	0.397088893207
SLC6A2	0.390636065139
SLC32A1	0.390377037057
BICD2	0.38272047174
PTGS2	0.381154809382
ANKRD11	0.375328874646
APP	0.374159916365
GFAP	0.373242877014
SLC12A5	0.372640648663
GLUL	0.372300373059
RYR1	0.371658741367
KCND2	0.371612543885
SIGMAR1	0.371353324682
CYFIP2	0.370770723105
CUX2	0.370734791731
GAMT	0.370706559936
GLB1	0.370134224467
KMT2D	0.370134224467
AGO2	0.369949434539
PPP3CA	0.369672249648
ASL	0.369579854685
CSNK1G1	0.369579854685
DBT	0.369579854685
DEGS1	0.369579854685
FKTN	0.369579854685
FUCA1	0.369579854685
FUT8	0.369579854685
GLDC	0.369579854685
GM2A	0.369579854685
GNRHR	0.369579854685
GRIN2C	0.369579854685
GRIN3A	0.369579854685
GRIN3B	0.369579854685
HTR1D	0.369579854685
KCNC2	0.369579854685
MPDU1	0.369579854685
MTCL1	0.369579854685
NAGA	0.369579854685
NARS2	0.369579854685
PAN2	0.369579854685
PDZD8	0.369579854685
PET100	0.369579854685
PIGH	0.369579854685
PPARA	0.369579854685
RYR3	0.369579854685
SAMHD1	0.369579854685
SGSH	0.369579854685
SMC1A	0.369579854685
STX1A	0.369579854685
TREX1	0.369579854685
ZMYND8	0.369579854685
KCNC1	0.368974154367
CTNNA1	0.368834619116
GRM7	0.366882024407
NIPA1	0.366521701186
SCG5	0.363361160324
CAPRIN1	0.362188257591
GALNT8	0.362188257591
KCNA6	0.362188257591
CHRNA1	0.360340358318
TRPM3	0.360340358318
BCL11A	0.358470413406
KLHL29	0.357810233263
SYN1	0.355380562447
TBC1D24	0.353006880569
UBE3A	0.352418204973
